iso3,year,cause,sex,all,a00,a01,a05,a10,a15,a20,a25,a30,a35,a40,a45,a50,a55,a60,a65,a70,a75,a80,a85,age,any_year_reason,unk
MEX,2000,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,380,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEX,2000,380,2,6844,1556,339,56,38,57,61,56,57,74,76,74,108,146,172,245,350,502,593,2260,0,0,24
MEX,2005,1310,9,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,310,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,160,1,51,3,0,0,0,1,1,2,7,6,1,8,5,3,5,2,2,4,1,0,0,0,0
MEX,2015,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,100,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,100,2,2501,816,307,39,28,24,16,24,24,33,29,43,42,52,75,89,106,154,175,414,0,0,11
MEX,2000,90,1,3573,19,9,6,4,33,263,587,774,677,431,262,202,140,73,46,19,11,2,2,0,0,13
MEX,2000,70,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MEX,2000,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,460,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,190,2,489,0,1,0,0,1,1,3,5,1,8,18,46,75,89,83,65,49,27,17,0,0,0
MEX,1999,1590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1570,1,2831,0,0,2,57,349,591,410,316,238,180,140,110,99,75,73,70,51,23,35,0,0,12
MEX,1999,1550,9,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
MEX,2003,744,2,287,0,0,1,1,0,2,0,3,3,5,6,18,35,33,42,45,43,24,26,0,0,0
MEX,1999,1541,2,190,6,15,17,15,29,21,18,12,10,9,4,6,2,3,7,5,3,2,5,0,0,1
MEX,1999,1540,1,2378,16,286,142,153,351,288,221,183,165,128,87,77,73,55,34,35,19,18,17,0,0,30
MEX,1999,1530,2,180,11,37,13,11,8,6,7,9,8,3,5,1,6,5,8,8,13,5,15,0,0,1
MEX,1999,1500,2,2498,35,160,145,142,230,245,208,168,164,168,129,123,102,97,111,95,78,43,40,0,0,15
MEX,1999,1480,9,36,6,2,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22
MEX,2017,820,1,80,0,0,0,0,0,1,0,0,1,3,5,0,6,3,2,7,8,17,27,0,0,0
MEX,1999,1480,2,10742,796,813,473,502,849,826,693,567,591,515,409,379,351,345,439,420,425,375,879,0,0,95
MEX,1999,1450,1,12,0,0,1,0,0,2,0,0,0,1,1,3,1,1,1,0,1,0,0,0,0,0
MEX,1999,1440,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1430,1,39,1,0,2,0,1,2,2,4,0,3,6,6,3,2,3,0,1,3,0,0,0,0
MEX,2004,830,2,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,1,0,0,0,0
MEX,1999,1410,1,184,145,17,10,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1400,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1380,2,28,8,2,3,0,2,5,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
MEX,1999,1370,1,61,56,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEX,1999,1360,2,31,27,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEX,1999,1350,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1340,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1330,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,1370,2,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,1530,1,363,10,29,8,5,9,25,23,39,24,28,26,17,16,18,18,17,11,19,18,0,0,3
MEX,1999,1310,2,4575,3431,459,131,87,78,60,50,51,38,19,30,33,20,18,18,17,16,4,14,0,0,1
MEX,1999,1300,2,1246,6,5,9,18,43,59,61,75,63,44,49,35,53,38,69,67,90,109,348,0,0,5
MEX,1999,1270,1,128,0,0,0,0,0,1,1,0,0,2,1,1,2,4,6,15,17,27,51,0,0,0
MEX,1999,1220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,30,1,1603,1,7,4,6,20,43,72,86,100,131,141,139,141,130,129,132,134,91,83,0,0,13
MEX,1999,1170,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MEX,1999,1170,1,18521,7,6,1,2,17,106,374,879,1458,2018,2199,2370,2278,1923,1719,1223,930,455,392,0,0,164
MEX,1999,1160,2,1400,0,0,0,0,5,8,7,3,12,20,34,33,52,60,117,136,221,204,482,0,0,6
MEX,2007,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1130,1,1183,44,41,12,19,12,14,15,14,18,16,27,26,46,66,96,121,174,131,288,0,0,3
MEX,1999,1090,1,515,32,9,4,6,13,16,17,22,33,27,33,31,39,55,50,36,37,27,26,0,0,2
MEX,2002,743,1,752,0,0,0,0,0,2,2,3,3,12,21,38,74,102,119,131,103,80,60,0,0,2
MEX,1999,1040,9,14,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,3,2,0,2,0,0,1
MEX,1999,1020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MEX,1999,940,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,940,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,1110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,910,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,890,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,880,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,840,1,36,0,0,0,0,0,1,4,3,2,2,8,3,4,2,2,0,1,1,3,0,0,0
MEX,1999,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,800,1,2501,226,97,46,53,52,51,73,74,98,97,126,99,123,184,167,175,202,171,374,0,0,13
MEX,2001,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,770,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,753,2,264,0,0,0,0,0,0,0,3,4,12,15,21,27,41,44,40,31,12,12,0,0,2
MEX,1999,750,2,1137,4,7,17,10,20,21,34,37,37,51,53,68,90,124,148,156,121,62,75,0,0,2
MEX,1999,741,1,774,4,34,42,20,32,29,37,33,33,37,56,74,69,75,77,58,31,21,11,0,0,1
MEX,1999,732,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,743,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,1110,2,10667,245,126,31,32,38,42,63,65,89,124,201,271,381,547,816,1140,1433,1612,3361,0,0,50
MEX,1999,650,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,640,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,630,2,2329,0,1,0,1,6,10,26,48,72,97,139,175,181,231,271,277,300,185,303,0,0,6
MEX,1999,611,2,149,0,2,0,0,0,3,1,2,3,4,11,19,12,11,17,21,13,10,20,0,0,0
MEX,1999,540,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEX,1999,540,2,5002,477,230,50,38,34,32,26,44,31,43,59,68,79,111,194,282,438,549,2189,0,0,28
MEX,1998,1350,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,510,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,500,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,500,2,3468,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,490,1,11188,11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,1340,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,390,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MEX,1999,350,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,340,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,320,2,31,0,15,6,0,2,1,1,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0
MEX,1999,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,280,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
MEX,1999,280,1,8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0
MEX,2003,1200,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEX,1999,230,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,200,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,80,2,31,0,0,0,0,2,2,2,2,3,1,3,1,0,4,4,2,2,2,1,0,0,0
MEX,1999,80,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
MEX,1999,50,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,10,2,32074,11775,1311,293,231,460,656,744,734,654,544,529,548,660,800,1103,1334,1668,1832,6094,0,0,104
MEX,1998,9001,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
MEX,1999,753,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1600,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEX,1998,1590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,1620,1,3408,44,36,16,34,174,284,294,311,353,342,247,252,219,171,148,99,78,64,52,0,0,190
MEX,1998,1580,9,14,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
MEX,1998,1550,1,11341,656,389,313,352,768,1038,923,904,877,704,653,584,550,469,440,409,394,277,443,0,0,198
MEX,1998,1542,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1541,2,170,10,30,17,16,16,14,12,10,10,11,6,4,2,3,2,2,1,0,2,0,0,2
MEX,1998,1520,2,522,10,31,18,18,8,5,5,3,12,8,15,22,31,19,28,48,56,56,128,0,0,1
MEX,1998,1480,2,10622,734,813,474,507,840,859,700,596,552,471,408,388,351,385,363,398,404,391,861,0,0,127
MEX,2009,9004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1440,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1390,2,188,92,33,7,7,8,10,7,3,2,2,7,6,2,0,0,0,0,1,0,0,0,1
MEX,1998,1380,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,1340,1,16,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1360,1,40,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1330,2,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1310,1,5273,4020,500,137,99,96,93,39,42,33,32,41,22,18,15,15,21,20,16,13,0,0,1
MEX,1998,1300,2,1257,3,3,4,15,49,60,56,60,54,54,51,44,39,47,55,62,115,117,363,0,0,6
MEX,1998,1290,1,23,0,0,0,0,1,0,0,0,2,1,0,1,0,3,2,3,3,2,5,0,0,0
MEX,1998,1280,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MEX,1998,1270,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1250,1,1037,6,5,1,6,12,14,19,12,26,20,23,42,44,67,76,94,117,131,318,0,0,4
MEX,1998,1240,1,397,2,6,1,3,6,7,4,5,7,10,11,15,19,20,25,36,53,53,113,0,0,1
MEX,2005,630,2,2523,0,0,1,1,2,18,30,52,79,94,129,179,185,264,308,314,304,274,287,0,0,2
MEX,1998,1220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1183,2,61,1,0,0,1,1,2,2,3,2,4,4,0,5,3,1,6,2,8,16,0,0,0
MEX,2010,550,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1280,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1100,2,11154,121,64,23,41,46,71,66,82,99,148,194,264,337,514,725,891,1214,1436,4763,0,0,55
MEX,1998,1070,2,19216,0,2,0,0,30,38,41,87,163,223,377,514,853,1298,1852,2236,2588,2740,6096,0,0,78
MEX,1998,1070,1,23653,0,1,0,0,30,83,150,222,420,616,908,1337,1709,2228,2880,3110,3109,2440,4282,0,0,128
MEX,1998,1050,2,873,0,3,1,3,13,10,19,24,49,78,84,95,88,106,85,73,53,32,55,0,0,2
MEX,1998,1050,1,447,0,6,3,4,11,8,10,14,25,30,32,46,49,45,44,39,32,19,28,0,0,2
MEX,1998,1040,1,49283,217,81,66,69,181,274,412,532,880,1156,1651,2348,2990,4022,5317,6092,6543,5656,10572,0,0,224
MEX,1998,1030,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,920,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,880,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,870,1,432,0,4,2,0,2,0,4,2,2,6,4,11,7,19,37,51,75,81,123,0,0,2
MEX,1998,850,2,751,30,46,19,24,59,75,82,64,63,51,46,43,25,23,22,19,16,17,22,0,0,5
MEX,1998,820,2,13,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,4,1,0,0,0
MEX,1998,800,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,770,1,2452,6,33,37,36,83,84,73,61,79,94,113,136,207,235,294,272,254,160,193,0,0,2
MEX,1998,760,1,1709,15,108,178,148,200,122,101,82,87,71,65,62,61,77,80,86,67,52,45,0,0,2
MEX,1998,753,1,327,0,0,0,1,0,1,0,4,5,13,25,28,34,50,54,47,32,20,13,0,0,0
MEX,2009,1620,9,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
MEX,1998,744,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,743,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,730,1,3542,0,0,0,0,0,1,2,3,5,13,17,43,105,240,418,572,697,617,802,0,0,7
MEX,1998,710,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,680,2,479,0,1,1,1,2,7,4,11,14,24,26,25,26,41,33,36,54,48,124,0,0,1
MEX,1998,650,2,2089,4,10,3,8,4,11,12,16,27,51,84,144,199,257,277,295,273,204,205,0,0,5
MEX,2011,1620,9,88,0,0,0,0,0,1,1,3,2,1,1,1,0,0,0,0,0,0,1,0,0,77
MEX,1998,650,1,1838,3,12,5,5,6,8,13,15,28,41,69,96,158,223,270,285,273,149,178,0,0,1
MEX,1998,620,1,472,0,0,0,0,0,2,3,2,6,17,22,28,37,51,62,82,65,40,54,0,0,1
MEX,1998,610,1,515,1,1,0,3,4,2,4,3,7,20,21,40,61,62,72,73,56,39,46,0,0,0
MEX,1998,600,2,27488,32,190,253,252,288,308,429,652,1088,1507,1974,2221,2493,2836,3019,2975,2817,1841,2273,0,0,40
MEX,1998,590,1,159374,5817,1543,902,851,1324,1738,2368,3264,4868,6185,7731,9406,11626,13817,16492,17377,17524,13683,22162,0,0,696
MEX,1998,580,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,560,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,520,1,3999,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,500,2,3764,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,410,2,26,6,1,1,3,3,1,2,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
MEX,1998,400,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,400,1,261,120,32,8,4,3,8,3,6,1,1,5,2,1,7,5,11,8,7,29,0,0,0
MEX,1998,370,2,2722,500,234,80,52,59,64,71,87,69,89,97,104,119,142,149,170,153,167,304,0,0,12
MEX,1998,360,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,290,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,280,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,260,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,250,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEX,1998,240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,230,1,12,0,0,0,0,0,0,0,2,1,0,1,2,0,2,2,0,1,0,1,0,0,0
MEX,1998,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,440,2,12,0,0,0,0,3,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,200,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,130,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,110,2,41,5,0,2,3,2,1,2,1,0,2,2,3,3,3,4,1,1,5,1,0,0,0
MEX,1998,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,670,2,2360,1,0,1,1,3,7,15,18,40,65,106,165,220,266,290,302,323,301,234,0,0,2
MEX,2010,310,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,460,2,10,0,0,0,0,0,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,780,1,2947,26,31,29,26,44,46,51,69,78,111,144,173,222,311,312,363,333,303,273,0,0,2
MEX,2009,140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,1370,2,39,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MEX,2002,570,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,690,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,90,2,909,13,9,3,9,19,53,131,140,129,144,89,58,45,23,16,12,4,3,5,0,0,4
MEX,2015,1060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,580,2,396,8,8,3,3,3,1,6,5,5,5,8,7,6,11,20,22,35,65,175,0,0,0
MEX,2012,1060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,612,1,30,0,0,0,1,0,4,0,1,0,7,4,3,2,1,2,2,1,0,2,0,0,0
MEX,2006,450,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,610,1,500,0,0,1,2,0,4,7,8,3,21,21,33,58,63,70,62,63,42,42,0,0,0
MEX,1999,600,1,25658,51,240,287,297,399,398,450,428,542,655,979,1342,1885,2685,3329,3464,3380,2220,2582,0,0,45
MEX,2009,20,2,6983,595,331,115,81,135,216,282,311,311,307,371,368,397,432,461,487,529,461,784,0,0,9
MEX,2010,1310,2,4194,2956,422,104,95,91,75,54,50,43,39,55,32,34,30,17,26,29,16,26,0,0,0
MEX,2001,9001,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MEX,2010,1180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,1240,2,615,1,1,0,5,5,13,11,13,11,9,14,19,12,22,22,33,61,89,274,0,0,0
MEX,1999,750,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,660,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1100,1,8469,84,48,23,52,52,65,89,113,171,213,270,331,440,568,670,793,946,1164,2348,0,0,29
MEX,2000,630,2,2249,0,1,1,3,0,14,17,49,64,91,120,155,164,202,286,294,290,207,286,0,0,5
MEX,2012,742,1,496,0,0,0,1,0,0,0,5,6,13,18,36,45,49,56,85,70,48,64,0,0,0
MEX,2012,800,2,4836,179,71,45,55,64,60,70,96,118,154,212,275,312,326,371,421,438,542,1021,0,0,6
MEX,2017,670,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,1050,2,654,0,6,0,3,9,8,8,8,16,39,58,60,55,95,81,77,54,44,32,0,0,1
MEX,2000,1520,1,1719,26,44,25,37,64,95,104,119,90,120,114,101,130,123,138,128,81,79,89,0,0,12
MEX,1999,120,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,1560,2,1808,33,27,27,91,246,251,212,188,161,143,105,77,51,41,26,43,28,14,24,0,0,20
